1
0.1
0.01
0.001	
0.0001
0.00001	
0.000001
0.0000001	
0.00000001
0.000000001	
0.0000000001
0.00000000001
0.000000000001
-0,000461	0,001	-0,000175	-0,003233	0,003581	-0,057281	-0,007685	0,00378	-0,003066	0,002741	0,000487	-0,003108	-0,016009
0,000245	-0,00046	-0,003989	0,001407	-0,000152	-0,056308	-0,012291	-0,00023	0,000572	0,001371	-0,004291	0,00314	-0,015639
0,000889	0,0013	-0,002695	0,00454	-0,003501	-0,056688	-0,006783	-0,000027	-0,00331	0,001384	-0,001447	-0,000473	-0,017274
0,003496	-0,001373	0,004484	0,002748	-0,00242	-0,058601	-0,008489	-0,000662	-0,002238	0,00637	-0,007392	-0,000228	-0,017905
0,004375	-0,003152	0,004066	0,000551	0,000674	-0,055767	-0,00927	-0,00338	-0,003805	0,004506	-0,007568	0,00138	-0,017536
0,002026	0,002291	-0,001765	-0,000862	0,00268	-0,060725	-0,00566	-0,000453	-0,002198	0,003524	-0,004101	0,003561	-0,019608
0,001712	-0,000101	-0,002899	0,00227	0,000944	-0,064268	-0,005653	0,002016	-0,00151	0,002694	-0,003761	0,001645	-0,015866
0,003547	-0,000209	0,001332	0,001978	0,000879	-0,059096	-0,006425	0,000021	-0,004066	0,007091	-0,007997	0,002207	-0,015564
0,004736	-0,001715	0,000215	-0,000111	0,004635	-0,058395	-0,01058	-0,000232	-0,0037	0,002784	-0,003704	-0,0024	-0,014994
0,002204	0,001375	0,001993	0,001432	-0,00075	-0,061126	-0,00816	-0,000483	-0,001858	0,002734	-0,00253	-0,000545	-0,013829
0,000305	0,003795	-0,001522	-0,002467	0,002669	-0,058156	-0,00814	-0,002218	-0,001323	0,001203	-0,003132	0,002014	-0,019219
0,002309	0,001055	0,001031	-0,000665	0,00192	-0,060835	-0,006205	0,000438	0,000715	0,002664	-0,00476	-0,002047	-0,017879
0,002868	0,000832	-0,000124	-0,001078	0,000823	-0,063241	-0,008343	-0,000223	-0,00062	0,000826	-0,004387	-0,000896	-0,016785
0,001553	0,002091	0,000079	0,001666	0,001351	-0,063762	-0,007519	0,001678	0,000266	0,003462	-0,003135	-0,000804	-0,017766
0,003721	0,003271	0,001222	0,001613	-0,00087	-0,060095	-0,006889	-0,001272	-0,001356	0,000544	-0,002766	-0,001731	-0,014076
0,004534	0,00007	0,00007	-0,00545	-0,000897	-0,060261	-0,00729	-0,000839	-0,00251	0,00116	-0,005005	-0,000207	-0,014349
0,004564	-0,000404	-0,000258	0,000649	0,000763	-0,059489	-0,005525	0,00207	0,00021	0,003796	-0,005624	0,001712	-0,013057
0,005946	-0,000824	0,00157	-0,000108	0,002076	-0,06242	-0,007205	0,001506	-0,003385	0,002591	-0,003769	-0,001033	-0,017431
0,002418	0,001482	0,000465	0,001672	0,001803	-0,062339	-0,007939	-0,000916	-0,000156	0,001634	-0,002822	-0,00126	-0,016958
0,0029	0,000282	-0,000772	0,000467	0,000007	-0,060432	-0,007138	0,001256	-0,000834	0,00239	-0,005041	0,000406	-0,0181
0,002099	0,000861	-0,000502	0,002119	-0,000121	-0,062385	-0,006276	-0,000159	-0,002102	0,004006	-0,00319	-0,000661	-0,01574
0,002356	0,001207	0,001509	0,001078	-0,00024	-0,063495	-0,006855	-0,000306	-0,002379	0,002411	-0,002991	0,000133	-0,016524
0,002835	0,000701	-0,000102	0,000058	0,000733	-0,06163	-0,006959	0,000101	-0,000186	0,003232	-0,003157	0,000431	-0,015887
